RecordId,RecordTimeSeconds,RecordTimeNanoSeconds,OrientationX,OrientationY,OrientationZ,OrientationW,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,Roll,Pitch,Yaw,DeltaT,Velocityx,Velocityy,Velocityz
114,1515079476,45798182,0.003665994,-0.008033205,-0.151713207,-0.988385201,-0.007672036,-0.005259942,0.00701129,0.385049552,0.109263346,-9.673957825,-0.275595862,0.973625966,17.45079055,10206307,0.249879646,0.076073252,-11.34756093
115,1515079476,56058289,0.003703848,-0.008022812,-0.151809573,-0.988370299,-0.006931301,0.002950859,0.006360773,0.399794221,0.339541048,-9.603146553,-0.279969664,0.97313412,17.46192734,10260107,0.253981578,0.079556979,-11.44609024
116,1515079476,66302297,0.00375042,-0.008067735,-0.151901394,-0.988355637,-0.006450628,0.012809551,0.005172537,0.54863745,0.281077683,-9.588880539,-0.284372825,0.979058903,17.47253023,10244008,0.259601824,0.082436341,-11.54431881
117,1515079476,76512947,0.003788298,-0.008130487,-0.15199022,-0.988341331,-0.003183014,0.012180695,0.005259855,0.581288397,0.282647431,-9.670982361,-0.287482622,0.986851777,17.48279442,10210650,0.265537156,0.085322355,-11.64306582
118,1515079476,86758826,0.003809527,-0.008155705,-0.152076527,-0.988327801,-0.001501512,0.000225872,0.004344966,0.584628701,0.417480648,-9.705039024,-0.289361829,0.99010317,17.4927825,10245879,0.271527191,0.089599811,-11.74250248
119,1515079476,96975975,0.003805442,-0.008098687,-0.152162105,-0.988315105,0.001671383,-0.016280748,0.004005757,0.647516012,0.480917633,-9.715210915,-0.28980735,0.983598989,17.50270884,10217149,0.278142959,0.094513419,-11.84176424
120,1515079476,107224309,0.003769581,-0.007967086,-0.152247652,-0.988303125,0.004756482,-0.029014139,0.004646287,0.465507448,0.609520137,-9.799947739,-0.287955789,0.968093265,17.51266142,10248334,0.282913635,0.100759985,-11.94219737
121,1515079476,117459823,0.003717077,-0.007860708,-0.152335018,-0.988290668,0.009732101,-0.018018601,0.005070195,0.174823016,0.807681441,-9.653103828,-0.283779815,0.955154052,17.52283955,10235514,0.284703038,0.109027019,-12.04100185
122,1515079476,127680311,0.003661276,-0.007861574,-0.152419314,-0.988277912,0.012891758,0.004407277,0.004353804,0.225392818,0.662909389,-9.834058762,-0.27736285,0.954301808,17.53266637,10220488,0.287006663,0.115802277,-12.14151073
123,1515079476,137993372,0.003596277,-0.007916012,-0.152507395,-0.988264143,0.016513009,0.009645455,0.005361905,0.493647248,0.615190148,-9.729854584,-0.268964648,0.959356035,17.54294123,10313061,0.292097677,0.12214677,-12.24185532
124,1515079476,148231156,0.003501617,-0.007921503,-0.152595818,-0.988250732,0.019727739,-0.006493692,0.00545286,0.454947561,0.743897021,-10.0416069,-0.258061347,0.958346758,17.55328164,10237784,0.296755332,0.129762627,-12.34465912
125,1515079476,158507451,0.003376178,-0.007801195,-0.15268378,-0.988238573,0.022676252,-0.032462999,0.004002791,0.238676757,0.493031323,-9.963843346,-0.245873434,0.942550018,17.56359319,10276295,0.299208044,0.134829163,-12.44705051
126,1515079476,168724182,0.003234036,-0.007620315,-0.152772769,-0.988226771,0.024018921,-0.03814514,0.003885502,0.102505147,0.277136087,-10.08618546,-0.232855924,0.919599095,17.57403387,10216731,0.300255312,0.137660587,-12.55009836
127,1515079476,178976432,0.003095013,-0.007511503,-0.152865201,-0.988213718,0.024895217,-0.020630889,0.00719035,0.05004761,0.455027848,-10.00636768,-0.218930596,0.904862896,17.58486893,10252250,0.300768413,0.142325647,-12.65268614
128,1515079476,184137455,0.00298174,-0.007509203,-0.152965903,-0.988198459,0.0235199,0.001604353,0.007985717,0.032146439,0.34268105,-9.998695374,-0.206050083,0.902639195,17.59664486,5161023,0.300934321,0.144094231,-12.70428964
129,1515079476,194352690,0.002865939,-0.007558754,-0.153074622,-0.988181591,0.025534745,0.004908147,0.009416153,0.134424001,0.190243721,-9.966581345,-0.191966894,0.906242016,17.60935757,10215235,0.302307494,0.146037616,-12.80610061
130,1515079476,204574813,0.00274106,-0.007542294,-0.153184146,-0.988165081,0.023130644,-0.01160077,0.009778868,0.301774204,0.135288447,-10.14908314,-0.178012811,0.902207229,17.62216614,10222123,0.305392267,0.147420551,-12.90984578
131,1515079476,214849355,0.002615707,-0.00740416,-0.153295904,-0.988149166,0.019976541,-0.035957776,0.010126121,0.314266711,-0.006963584,-10.097785,-0.166141311,0.884383097,17.63522177,10274542,0.308621213,0.147349003,-13.0135959
132,1515079476,225101804,0.002481974,-0.007228566,-0.15341264,-0.988132715,0.021033477,-0.035486449,0.011069007,0.008088454,-0.106627069,-10.08458519,-0.153978966,0.862167753,17.6488544,10252449,0.30870414,0.146255815,-13.11698759
133,1515079476,235297840,0.002361503,-0.007132859,-0.153532237,-0.988115132,0.020703135,-0.012663045,0.010996249,-0.211940587,0.023395941,-10.04098892,-0.141915945,0.849229394,17.66281327,10196036,0.306543186,0.146494361,-13.21936588
134,1515079476,245500738,0.002259832,-0.007153785,-0.153654367,-0.988096178,0.02000609,0.008805458,0.012458031,-0.065136962,0.14251186,-10.165308,-0.129929255,0.849826176,17.67706248,10202898,0.3058786,0.147948395,-13.32308148
135,1515079476,255746298,0.002157395,-0.007199694,-0.153778821,-0.988076746,0.021747202,0.006785416,0.012680041,0.111120924,0.063893631,-9.938941956,-0.117413503,0.853235863,17.69158762,10245560,0.307017096,0.148603021,-13.42491151
136,1515079476,266004125,0.002045121,-0.007212514,-0.153900787,-0.988057911,0.023311781,-0.003991336,0.012522058,0.138380408,0.068899669,-9.998268127,-0.104368595,0.852721859,17.70582788,10257827,0.308436579,0.149309781,-13.52747201
137,1515079476,276254365,0.001924418,-0.007164339,-0.154025152,-0.988039136,0.022550475,-0.015040151,0.011100122,0.230359942,-0.093136795,-9.893883705,-0.09144393,0.845149827,17.7203434,10250240,0.310797823,0.148355107,-13.62888669
138,1515079476,286494806,0.001812935,-0.00710107,-0.154153019,-0.988019884,0.019024186,-0.016159706,0.012379955,0.312603861,-0.390834093,-9.904325485,-0.079828966,0.836028712,17.73525398,10240441,0.313999025,0.144352793,-13.73031135
139,1515079476,296736142,0.00171037,-0.007065005,-0.15427354,-0.988001466,0.020163635,-0.00827356,0.011791256,0.169815585,-0.421328187,-9.914347649,-0.068751305,0.830141741,17.74930796,10241336,0.315738163,0.14003783,-13.83184752
140,1515079476,307004426,0.001618875,-0.007039162,-0.154393971,-0.987982988,0.018013798,-0.005687114,0.011190209,-0.04244592,-0.16213955,-9.954597473,-0.058747655,0.825605425,17.76334483,10268284,0.315302316,0.138372935,-13.93406415
141,1515079476,317237507,0.001542135,-0.007036018,-0.154503763,-0.987965941,0.013735565,-0.000632277,0.008800774,0.106952906,-0.167985871,-9.99789238,-0.050022704,0.823897234,17.77613974,10233081,0.316396774,0.136653922,-14.0363734
142,1515079476,327428823,0.001479627,-0.007061163,-0.154618204,-0.987948,0.013663388,0.003968816,0.010606926,0.30458653,-0.485871404,-9.820894241,-0.042404455,0.825642374,17.78946996,10191316,0.319500912,0.131702253,-14.13646123
143,1515079476,337710166,0.001419429,-0.007062878,-0.154724628,-0.987931371,0.010670933,-0.001610802,0.00822952,0.180589065,-0.486467361,-9.853382111,-0.035469427,0.824773705,17.80186228,10281343,0.32135761,0.126700715,-14.23776723
144,1515079476,347931867,0.00136895,-0.007040973,-0.154828563,-0.987915397,0.008035105,-0.004408962,0.007842708,0.004076448,-0.357556969,-9.889170647,-0.030056173,0.821401862,17.81395521,10221701,0.321399278,0.123045875,-14.33885138
145,1515079476,358187926,0.001344485,-0.007026757,-0.154930159,-0.987899542,0.002911886,-0.000717973,0.007565141,0.112964801,-0.488657057,-9.86887455,-0.02745433,0.819361177,17.82575547,10256059,0.322557852,0.118034179,-14.44006714
146,1515079476,368413560,0.001333112,-0.007029601,-0.155031651,-0.987883627,0.002497699,0.003228417,0.007939503,0.257617086,-0.432103723,-9.839046478,-0.026031962,0.819483936,17.83753856,10225634,0.32519215,0.113615645,-14.54067763
147,1515079476,378638796,0.001338993,-0.00705168,-0.155134261,-0.987867355,-0.003219684,0.007243296,0.00787093,0.095714092,-0.328369766,-9.889277458,-0.02622017,0.822090685,17.84944207,10225236,0.326170849,0.110257986,-14.64179782
148,1515079476,388850146,0.001364223,-0.007082881,-0.155232847,-0.98785162,-0.004799447,0.006325025,0.00684917,0.096322194,-0.291226,-9.933520317,-0.028439295,0.826074201,17.86086587,10211350,0.327154429,0.107284176,-14.74323248
149,1515079476,394022741,0.001388371,-0.007073392,-0.155324653,-0.987837195,-0.005852114,-0.003222544,0.005682035,0.246192843,-0.287903816,-9.77973175,-0.031265262,0.825432486,17.87149424,5172595,0.328427885,0.105794966,-14.79381907
150,1515079476,404285535,0.001421341,-0.007036698,-0.155414164,-0.987823367,-0.007838289,-0.005472796,0.004378513,0.241750523,-0.289079159,-9.744110107,-0.035576422,0.821868618,17.88184466,10262794,0.33090892,0.102828206,-14.89382086
151,1515079476,414539565,0.0014599,-0.007016584,-0.155502453,-0.987809539,-0.008670622,0.001603927,0.005413726,0.061360639,-0.335434169,-9.86937809,-0.040226589,0.820282017,17.89205197,10254030,0.331538114,0.099388654,-14.99502176
152,1515079476,424800035,0.001513304,-0.007046994,-0.15559873,-0.987794101,-0.009765074,0.010959337,0.007229146,0.089114755,-0.113997884,-9.910737991,-0.045649911,0.824680565,17.90318573,10260470,0.332452473,0.098218982,-15.09671059
153,1515079476,435073929,0.001575844,-0.007090279,-0.155687809,-0.987779677,-0.010899179,0.012193826,0.00409444,0.299620718,0.017321138,-9.832460403,-0.051882925,0.830700278,17.91347967,10273894,0.335530745,0.098396938,-15.19772825
154,1515079476,445321887,0.001625017,-0.007104111,-0.155773774,-0.987765908,-0.008851027,0.002763413,0.00483039,0.2753537,0.031119822,-9.906191826,-0.057130253,0.83314823,17.92341577,10247958,0.338352558,0.098715852,-15.29924648
155,1515079476,455501051,0.001669692,-0.007077155,-0.155862853,-0.987751961,-0.009065071,-0.003956784,0.005076482,0.134864315,0.054112695,-9.952734947,-0.062593703,0.830900011,17.93370913,10179164,0.339725364,0.099266674,-15.40055701
156,1515079476,465775155,0.001707318,-0.007048767,-0.15595834,-0.987737,-0.00745673,-0.003263045,0.006138826,0.177652985,0.156832427,-9.964808464,-0.067279935,0.828365222,17.94475142,10274104,0.341550589,0.100877987,-15.50293648
157,1515079476,476090069,0.00174876,-0.007044824,-0.156055734,-0.987721622,-0.007057655,0.004701042,0.006031068,0.2576437,0.25053522,-9.779996872,-0.071959958,0.828666684,17.95601821,10314914,0.344208162,0.103462236,-15.60381631
158,1515079476,486333441,0.001775037,-0.007071593,-0.156149954,-0.987706482,-0.002723422,0.006521103,0.006768811,0.196280599,0.237364501,-10.00014687,-0.074376275,0.832173686,17.96693366,10243372,0.346218737,0.105893649,-15.70625154
159,1515079476,496603093,0.001799175,-0.007074146,-0.156244442,-0.987691462,-0.004122292,-0.000386993,0.005787192,0.140099511,0.197770774,-10.00640488,-0.07698314,0.832901898,17.97787749,10269652,0.34765751,0.107924686,-15.80901383
160,1515079476,506851394,0.00181122,-0.007052793,-0.156342238,-0.987676144,-0.002554595,-0.005204393,0.007285659,0.201642767,0.142452896,-10.03431797,-0.078646692,0.83070856,17.98921139,10248301,0.349724006,0.109384586,-15.91184854
161,1515079476,517368405,0.001829002,-0.007034614,-0.156438783,-0.987660944,-0.002473704,0.000614264,0.006761409,0.308423758,0.198468894,-9.944377899,-0.080904083,0.828977446,18.00039568,10517011,0.352967702,0.111471886,-16.01643367
162,1515079476,527590932,0.001853604,-0.007038971,-0.156542003,-0.987644553,-0.004851722,0.005526852,0.008218577,0.2379812,0.204114258,-10.0389719,-0.083523966,0.829920367,18.01235417,10222527,0.355400471,0.113558449,-16.11905734
163,1515079476,537842892,0.001877575,-0.007066786,-0.156644002,-0.987628102,-0.003659746,0.008533229,0.008876028,0.178937823,0.255011976,-10.04360867,-0.085652109,0.833507338,18.02417434,10251960,0.357234935,0.116172822,-16.22202401
164,1515079476,548105432,0.001901113,-0.00707153,-0.156751186,-0.987610996,-0.004958733,-3.40666E-06,0.008372043,0.274931341,0.30144763,-9.915872574,-0.088140518,0.834476349,18.0365929,10262540,0.360056429,0.11926644,-16.32378605
165,1515079476,558333862,0.001916684,-0.007030063,-0.156862229,-0.98759371,-0.005202583,-0.008426487,0.008767406,0.265471309,0.151986718,-9.918301582,-0.09055446,0.830073124,18.04945976,10228430,0.362771783,0.120821026,-16.4252347
166,1515079476,568535994,0.001924351,-0.00699088,-0.156978771,-0.987575352,-0.00172689,-0.003931323,0.010907181,0.116650805,0.121067725,-10.10076714,-0.0920291,0.82578714,18.06296863,10202132,0.36396187,0.122056175,-16.52828406
167,1515079476,573671041,0.001945863,-0.006983993,-0.157099083,-0.987556279,-0.004021366,0.001516423,0.011872872,0.101912439,0.188387886,-10.06265068,-0.094487156,0.825406228,18.07691232,5135047,0.364485195,0.123023555,-16.57995625
168,1515079476,583909269,0.001979708,-0.006996925,-0.157218248,-0.987537146,-0.004832749,0.00487275,0.010983003,0.20861055,0.02716013,-9.865667343,-0.097985022,0.827490982,18.09071548,10238228,0.366620998,0.123301627,-16.6809632
169,1515079476,594141580,0.002012654,-0.006994823,-0.157342494,-0.987517297,-0.005530959,-0.00170629,0.012143125,0.241255179,-0.034877103,-9.953226089,-0.101647342,0.827859331,18.10510684,10232311,0.369089596,0.122944753,-16.7828077
170,1515079476,604400025,0.002040251,-0.006943983,-0.157462403,-0.987498462,-0.006801434,-0.009625001,0.011632253,0.133407101,0.057544179,-10.03366661,-0.105587391,0.822616415,18.1189918,10258445,0.370458145,0.123535067,-16.88573752
171,1515079476,614640324,0.002073751,-0.006881885,-0.157584697,-0.987479329,-0.008413004,-0.008376625,0.013325465,0.109879784,0.036195353,-10.12844849,-0.110398065,0.816207228,18.13314841,10240299,0.371583347,0.123905718,-16.98945586
172,1515079476,624875880,0.002108422,-0.006846881,-0.157706767,-0.987460017,-0.006469491,-0.001092388,0.01140396,0.126077905,0.085420385,-9.913911819,-0.114853337,0.812886296,18.14728277,10235556,0.372873825,0.124780044,-17.09093026
173,1515079476,635137210,0.002149769,-0.006841023,-0.15783821,-0.987438977,-0.007908414,0.002763525,0.013923153,0.13677156,0.181111693,-10.05871391,-0.119530055,0.8129866,18.16250426,10261330,0.374277283,0.12663849,-17.19414604
174,1515079476,645349749,0.002186398,-0.006845776,-0.157969847,-0.987417817,-0.007057852,0.003274762,0.01333622,0.105234146,0.188482136,-10.04409218,-0.123480686,0.814203435,18.17775357,10212539,0.37535199,0.128563372,-17.29672173
175,1515079476,655601337,0.002222873,-0.006847338,-0.158096567,-0.987397373,-0.006889683,0.001787005,0.013749994,0.217748642,0.095233724,-9.901405334,-0.127475276,0.815056736,18.19243085,10251588,0.37758426,0.129539669,-17.39822685
176,1515079476,665864280,0.002247642,-0.006809037,-0.158226833,-0.987376809,-0.006398918,-0.007599683,0.013060474,0.256944835,-0.039294228,-9.932439804,-0.130865013,0.811188968,18.20752705,10262943,0.38022127,0.129136394,-17.50016292
177,1515079476,676086011,0.002266305,-0.006759931,-0.158356503,-0.987356305,-0.003943192,-0.007494336,0.013423949,0.168136358,0.00370976,-9.923929214,-0.133761329,0.805988542,18.2225563,10221731,0.381939915,0.129174314,-17.60160265
178,1515079476,686350587,0.002288298,-0.006738499,-0.158489436,-0.987335026,-0.005190602,-0.001147801,0.013883258,0.19662565,0.097434655,-9.951527596,-0.136530553,0.803980924,18.23796496,10264576,0.383958194,0.13017444,-17.70375086
179,1515079476,696608847,0.002307293,-0.006737436,-0.158619046,-0.987314224,-0.002698988,-0.000230913,0.012761542,0.293258965,0.149249017,-9.869213104,-0.138593614,0.804223855,18.25299463,10258260,0.38696652,0.131705475,-17.80499182
180,1515079476,706894800,0.00232014,-0.006704831,-0.158743754,-0.987294376,-0.003221397,-0.008676277,0.012317378,0.283195913,0.022056818,-9.852093697,-0.140538804,0.80078618,18.26745598,10285953,0.38987946,0.13193235,-17.90632999
181,1515079476,717198769,0.0023232,-0.006636291,-0.158869237,-0.987274647,-0.002152007,-0.012904196,0.012227949,0.08513239,0.01687325,-10.03965759,-0.142031012,0.793105166,18.28201121,10303969,0.390756662,0.132106212,-18.00977831
182,1515079476,727419730,0.002323959,-0.006555295,-0.15899609,-0.987254798,-0.00290075,-0.012064723,0.012090097,0.069000192,0.088041306,-9.811609268,-0.143490573,0.783973605,18.29672717,10220961,0.39146191,0.133006078,-18.11006239
183,1515079476,737636524,0.002328804,-0.006535067,-0.159120336,-0.987234831,0.000172441,0.00111637,0.012386129,0.204591721,0.146336243,-9.84793663,-0.144308901,0.78179143,18.31114231,10216794,0.393552181,0.134501166,-18.21067673
184,1515079476,747818514,0.002351894,-0.006567627,-0.159246877,-0.987214208,-0.002775688,0.009872785,0.013009146,0.243168369,0.094415829,-9.829999924,-0.14622692,0.785914893,18.32581793,10181990,0.396028119,0.135462507,-18.31076569
185,1515079476,758070853,0.002376648,-0.006596479,-0.159365609,-0.987194777,-0.003540225,0.004768249,0.010584527,0.261503935,-0.041295037,-9.905808449,-0.148406091,0.789648532,18.33958449,10252339,0.398709146,0.135039136,-18.41232339
186,1515079476,768342229,0.002383231,-0.00653231,-0.159486696,-0.987175643,-0.003793263,-0.017035052,0.011246397,0.314415812,-0.017755741,-9.964852333,-0.150226704,0.782527756,18.35362962,10271376,0.401938629,0.13485676,-18.51467614
187,1515079476,778545622,0.002381716,-0.006387989,-0.159605771,-0.987157345,-0.004194819,-0.031293571,0.01121541,0.182179868,0.213212386,-9.823419571,-0.152600329,0.766191843,18.3674402,10203393,0.403797482,0.13703225,-18.61490835
188,1515079476,783657547,0.002396378,-0.006257512,-0.15972437,-0.987138927,-0.005475047,-0.020890076,0.010096802,-0.076377273,0.306954622,-10.017519,-0.156555058,0.751718518,18.38118558,5111925,0.403407047,0.138601379,-18.66611716
189,1515079476,793853681,0.002415844,-0.00622794,-0.159843445,-0.987119794,-0.003438134,0.002875931,0.011898661,-0.027034514,0.227550045,-9.936091423,-0.15920806,0.748748806,18.3949927,10196134,0.4031314,0.14092151,-18.76742687
190,1515079476,804029483,0.002444298,-0.00627356,-0.159970269,-0.987098932,-0.002309946,0.012852879,0.012679679,0.200401023,0.23581709,-9.93142128,-0.161494399,0.754451268,18.40969975,10175802,0.405170641,0.143321138,-18.86848705
191,1515079476,814203661,0.002464066,-0.006288136,-0.160096109,-0.987078369,-0.001480196,5.13321E-05,0.012947449,0.30489859,0.219493344,-9.886758804,-0.163367059,0.75648335,18.42429564,10174178,0.408272733,0.145554302,-18.9690767
192,1515079476,824419491,0.002458105,-0.006210241,-0.160223603,-0.987058163,-0.000885508,-0.020434629,0.012977625,0.264673024,0.233826861,-9.906113625,-0.164025114,0.747583888,18.43909542,10215830,0.410976588,0.147943037,-19.07027587
193,1515079476,834639334,0.002450334,-0.006070176,-0.160350963,-0.987038374,-0.001589633,-0.027661949,0.012390172,0.186246783,0.250810087,-9.855863571,-0.1656232,0.731619403,18.45387767,10219843,0.412880001,0.150506277,-19.17100125
194,1515079476,844882838,0.002442952,-0.005951817,-0.160487294,-0.987016976,-0.000988271,-0.019121846,0.015122421,0.095250249,0.216373637,-9.945239067,-0.166863738,0.718119056,18.46970385,10243504,0.413855697,0.152722701,-19.27287534
